<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20190730;065100;108.7170000;108.7180000;108.6700000;108.7030000;1607
20190730;065200;108.7020000;108.7040000;108.6500000;108.6910000;2004
20190730;065300;108.6800000;108.7030000;108.6800000;108.7010000;1111
20190730;065400;108.7010000;108.7030000;108.6500000;108.6840000;1646
20190730;065500;108.6840000;108.6920000;108.6400000;108.6830000;950
20190730;065600;108.6900000;108.6960000;108.6400000;108.6730000;1755
20190730;065700;108.6720000;108.6750000;108.6000000;108.6430000;3151
20190730;065800;108.6430000;108.6500000;108.6200000;108.6410000;1696
20190730;065900;108.6480000;108.6590000;108.6100000;108.6520000;2055
20190730;070000;108.6400000;108.6560000;108.6000000;108.6400000;3118
20190730;070100;108.6390000;108.6560000;108.6200000;108.6490000;1556
20190730;070200;108.6490000;108.6570000;108.6100000;108.6480000;1647
20190730;070300;108.6460000;108.6520000;108.6100000;108.6470000;819
20190730;070400;108.6490000;108.6520000;108.6200000;108.6480000;595
20190730;070500;108.6500000;108.6580000;108.6390000;108.6480000;1530
20190730;070600;108.6480000;108.6500000;108.6100000;108.6440000;1052
20190730;070700;108.6450000;108.6480000;108.6300000;108.6460000;840
20190730;070800;108.6460000;108.6640000;108.6200000;108.6540000;1209
20190730;070900;108.6610000;108.6660000;108.6300000;108.6540000;1148
20190730;071000;108.6590000;108.6630000;108.6400000;108.6550000;1217
20190730;071100;108.6570000;108.6600000;108.6200000;108.6510000;1038
20190730;071200;108.6510000;108.6540000;108.6400000;108.6500000;1076
20190730;071300;108.6400000;108.6500000;108.6100000;108.6380000;1087
20190730;071400;108.6450000;108.6480000;108.6300000;108.6300000;443
20190730;071500;108.6440000;108.6630000;108.6200000;108.6560000;1671
20190730;071600;108.6570000;108.6590000;108.6100000;108.6430000;1712
20190730;071700;108.6490000;108.6650000;108.6300000;108.6560000;1659
20190730;071800;108.6590000;108.6690000;108.6300000;108.6630000;1365
20190730;071900;108.6630000;108.6730000;108.6400000;108.6720000;755
20190730;072000;108.6720000;108.6740000;108.6500000;108.6680000;1162
20190730;072100;108.6690000;108.6730000;108.6500000;108.6670000;1146
20190730;072200;108.6670000;108.6710000;108.6300000;108.6630000;998
20190730;072300;108.6700000;108.6700000;108.6100000;108.6450000;1407
20190730;072400;108.6410000;108.6450000;108.6000000;108.6300000;2216
20190730;072500;108.6340000;108.6380000;108.5900000;108.6300000;1557
20190730;072600;108.6290000;108.6330000;108.5900000;108.6240000;1086
20190730;072700;108.6250000;108.6320000;108.5900000;108.6190000;984
20190730;072800;108.6250000;108.6360000;108.6000000;108.6300000;1040
20190730;072900;108.6280000;108.6400000;108.6200000;108.6290000;1128
20190730;073000;108.6200000;108.6330000;108.5900000;108.6270000;1344
20190730;073100;108.6270000;108.6400000;108.6000000;108.6310000;1340
20190730;073200;108.6380000;108.6420000;108.6200000;108.6350000;946
20190730;073300;108.6360000;108.6420000;108.6200000;108.6350000;1170
20190730;073400;108.6350000;108.6420000;108.5900000;108.6200000;1496
20190730;073500;108.6220000;108.6270000;108.5800000;108.6120000;2432
20190730;073600;108.6170000;108.6250000;108.5800000;108.6060000;1345
20190730;073700;108.6130000;108.6240000;108.5900000;108.6230000;1481
20190730;073800;108.6230000;108.6260000;108.5800000;108.6080000;1703
20190730;073900;108.6080000;108.6130000;108.5700000;108.6040000;1079
20190730;074000;108.5900000;108.6200000;108.5800000;108.6170000;920
20190730;074100;108.6170000;108.6190000;108.5700000;108.6140000;2064
20190730;074200;108.6110000;108.6270000;108.5700000;108.5990000;2471
20190730;074300;108.6050000;108.6110000;108.5700000;108.6020000;1625
20190730;074400;108.6010000;108.6110000;108.5500000;108.5700000;3362
20190730;074500;108.5700000;108.5870000;108.5400000;108.5790000;2647
20190730;074600;108.5800000;108.5950000;108.5500000;108.5870000;1446
20190730;074700;108.5840000;108.5980000;108.5400000;108.5650000;1689
20190730;074800;108.5720000;108.5930000;108.5300000;108.5930000;1747
20190730;074900;108.5890000;108.5930000;108.5500000;108.5770000;1171
20190730;075000;108.5840000;108.5900000;108.5500000;108.5820000;739
20190730;075100;108.5820000;108.5900000;108.5700000;108.5720000;932
20190730;075200;108.5760000;108.5800000;108.5400000;108.5690000;942
20190730;075300;108.5600000;108.5810000;108.5500000;108.5760000;1381
20190730;075400;108.5710000;108.5810000;108.5400000;108.5780000;820
20190730;075500;108.5700000;108.5880000;108.5400000;108.5780000;1067
20190730;075600;108.5780000;108.5920000;108.5500000;108.5830000;1604
20190730;075700;108.5830000;108.5900000;108.5500000;108.5850000;564
20190730;075800;108.5880000;108.5880000;108.5700000;108.5820000;812
20190730;075900;108.5800000;108.5990000;108.5600000;108.5970000;1103
20190730;080000;108.5970000;108.6030000;108.5700000;108.5900000;816
20190730;080100;108.5960000;108.5980000;108.5600000;108.5860000;1761
20190730;080200;108.5900000;108.6030000;108.5700000;108.5980000;968
20190730;080300;108.5970000;108.6080000;108.5900000;108.6010000;1518
20190730;080400;108.5900000;108.6070000;108.5600000;108.5990000;1428
20190730;080500;108.6000000;108.6020000;108.5700000;108.5940000;631
20190730;080600;108.6000000;108.6040000;108.5800000;108.5980000;991
20190730;080700;108.6030000;108.6120000;108.5700000;108.5990000;1299
20190730;080800;108.6040000;108.6130000;108.5700000;108.6010000;1230
20190730;080900;108.6080000;108.6100000;108.5700000;108.5960000;950
20190730;081000;108.6020000;108.6100000;108.5800000;108.5960000;1077
20190730;081100;108.5920000;108.5990000;108.5500000;108.5850000;1381
20190730;081200;108.5870000;108.6000000;108.5600000;108.5800000;1303
20190730;081300;108.5960000;108.5990000;108.5800000;108.5830000;790
20190730;081400;108.5880000;108.5970000;108.5800000;108.5880000;817
20190730;081500;108.5950000;108.5970000;108.5800000;108.5960000;581
20190730;081600;108.5960000;108.6030000;108.5600000;108.5960000;847
20190730;081700;108.5970000;108.6000000;108.5600000;108.5970000;570
20190730;081800;108.5970000;108.6060000;108.5900000;108.5980000;754
20190730;081900;108.6050000;108.6110000;108.5800000;108.6020000;639
20190730;082000;108.6080000;108.6120000;108.5700000;108.6050000;802
20190730;082100;108.6120000;108.6140000;108.6000000;108.6040000;673
20190730;082200;108.6110000;108.6130000;108.5700000;108.6000000;1184
20190730;082300;108.6050000;108.6160000;108.5800000;108.6110000;914
20190730;082400;108.6080000;108.6180000;108.5700000;108.6100000;898
20190730;082500;108.6160000;108.6190000;108.6000000;108.6120000;759
20190730;082600;108.6170000;108.6190000;108.5700000;108.6030000;525
20190730;082700;108.6060000;108.6160000;108.5800000;108.6080000;564
20190730;082800;108.6160000;108.6210000;108.6000000;108.6170000;494
20190730;082900;108.6170000;108.6200000;108.5800000;108.6130000;786
20190730;083000;108.6200000;108.6280000;108.5900000;108.6180000;1065
20190730;083100;108.6180000;108.6210000;108.5600000;108.5980000;1520
20190730;083200;108.5920000;108.6150000;108.5800000;108.6090000;1102
20190730;083300;108.6090000;108.6150000;108.5900000;108.6000000;1235
20190730;083400;108.6150000;108.6220000;108.5900000;108.6100000;839
20190730;083500;108.6170000;108.6230000;108.5800000;108.6190000;853
20190730;083600;108.6200000;108.6360000;108.5900000;108.6330000;1305
20190730;083700;108.6270000;108.6340000;108.5800000;108.6090000;1650
20190730;083800;108.6160000;108.6170000;108.5700000;108.6060000;1266
20190730;083900;108.6050000;108.6110000;108.5800000;108.6070000;907
20190730;084000;108.6010000;108.6110000;108.5700000;108.6050000;772
20190730;084100;108.6000000;108.6080000;108.5800000;108.6070000;833
20190730;084200;108.6000000;108.6100000;108.5600000;108.5940000;628
20190730;084300;108.5890000;108.6000000;108.5500000;108.5870000;1270
20190730;084400;108.5810000;108.5930000;108.5500000;108.5800000;1450
20190730;084500;108.5800000;108.5900000;108.5700000;108.5700000;770
20190730;084600;108.5840000;108.5910000;108.5700000;108.5870000;819
20190730;084700;108.5810000;108.5950000;108.5500000;108.5900000;1208
20190730;084800;108.5920000;108.6000000;108.5700000;108.5890000;1140
20190730;084900;108.5890000;108.5920000;108.5500000;108.5850000;789
20190730;085000;108.5850000;108.6040000;108.5600000;108.6000000;990
20190730;085100;108.6020000;108.6050000;108.5900000;108.6010000;534
20190730;085200;108.5960000;108.6130000;108.5800000;108.6090000;1334
20190730;085300;108.6090000;108.6110000;108.5800000;108.6080000;766
20190730;085400;108.6070000;108.6180000;108.6000000;108.6150000;970
20190730;085500;108.6100000;108.6160000;108.5700000;108.6060000;523
20190730;085600;108.6050000;108.6100000;108.5900000;108.6060000;468
20190730;085700;108.6010000;108.6100000;108.5900000;108.6060000;582
20190730;085800;108.6080000;108.6280000;108.5900000;108.6240000;1264
20190730;085900;108.6270000;108.6320000;108.5800000;108.6180000;1629
20190730;090000;108.6220000;108.6260000;108.5900000;108.6180000;1134
20190730;090100;108.6230000;108.6240000;108.5800000;108.6170000;1900
20190730;090200;108.6170000;108.6350000;108.5900000;108.6330000;1418
20190730;090300;108.6340000;108.6350000;108.5900000;108.6200000;1241
20190730;090400;108.6280000;108.6300000;108.6100000;108.6230000;706
20190730;090500;108.6230000;108.6290000;108.6100000;108.6200000;622
20190730;090600;108.6240000;108.6300000;108.5700000;108.6080000;3464
20190730;090700;108.6090000;108.6200000;108.6000000;108.6120000;1533
20190730;090800;108.6000000;108.6240000;108.5900000;108.6220000;1241
20190730;090900;108.6140000;108.6220000;108.6000000;108.6140000;1049
20190730;091000;108.6110000;108.6200000;108.5800000;108.6150000;775
20190730;091100;108.6100000;108.6230000;108.5900000;108.6220000;1113
20190730;091200;108.6220000;108.6300000;108.6100000;108.6210000;1039
20190730;091300;108.6250000;108.6430000;108.6000000;108.6290000;1270
20190730;091400;108.6280000;108.6300000;108.5800000;108.6100000;1876
20190730;091500;108.6150000;108.6270000;108.5800000;108.6160000;1149
20190730;091600;108.6180000;108.6210000;108.6000000;108.6100000;1095
20190730;091700;108.6110000;108.6120000;108.5600000;108.5970000;2054
20190730;091800;108.5910000;108.6130000;108.5700000;108.6110000;781
20190730;091900;108.6120000;108.6200000;108.6000000;108.6120000;1131
20190730;092000;108.6110000;108.6120000;108.5600000;108.5930000;1425
20190730;092100;108.5940000;108.6040000;108.5700000;108.5970000;1607
20190730;092200;108.5980000;108.6020000;108.5600000;108.5930000;810
20190730;092300;108.5800000;108.5950000;108.5500000;108.5700000;1524
20190730;092400;108.5830000;108.6010000;108.5400000;108.6010000;2243
20190730;092500;108.5980000;108.6290000;108.5800000;108.6150000;2556
20190730;092600;108.6080000;108.6160000;108.5700000;108.5990000;2303
20190730;092700;108.5950000;108.6050000;108.5600000;108.6010000;933
20190730;092800;108.6000000;108.6090000;108.5900000;108.6040000;924
20190730;092900;108.6040000;108.6060000;108.5500000;108.5830000;1674
20190730;093000;108.5810000;108.5880000;108.5400000;108.5820000;1368
20190730;093100;108.5780000;108.5830000;108.5600000;108.5800000;1513
20190730;093200;108.5780000;108.5870000;108.5500000;108.5770000;1332
20190730;093300;108.5770000;108.6030000;108.5600000;108.5990000;1405
20190730;093400;108.5990000;108.6020000;108.5600000;108.6000000;872
20190730;093500;108.5980000;108.6040000;108.5700000;108.5700000;915
20190730;093600;108.5880000;108.6000000;108.5500000;108.5860000;1045
20190730;093700;108.5700000;108.5900000;108.5600000;108.5770000;910
20190730;093800;108.5780000;108.5880000;108.5600000;108.5850000;1030
20190730;093900;108.5790000;108.5960000;108.5600000;108.5880000;1128
20190730;094000;108.5880000;108.5950000;108.5500000;108.5810000;1182
20190730;094100;108.5810000;108.5900000;108.5600000;108.5820000;967
20190730;094200;108.5830000;108.6000000;108.5500000;108.5950000;674
20190730;094300;108.5920000;108.5970000;108.5400000;108.5770000;1582
20190730;094400;108.5790000;108.5950000;108.5400000;108.5810000;1496
20190730;094500;108.5810000;108.5950000;108.5600000;108.5930000;1232
20190730;094600;108.5930000;108.5950000;108.5400000;108.5810000;1537
20190730;094700;108.5820000;108.5930000;108.5600000;108.5890000;1413
20190730;094800;108.5860000;108.6180000;108.5700000;108.6160000;1649
20190730;094900;108.6150000;108.6170000;108.5700000;108.6130000;1547
20190730;095000;108.6120000;108.6280000;108.5900000;108.6190000;1595
20190730;095100;108.6210000;108.6290000;108.5800000;108.6080000;1319
20190730;095200;108.6100000;108.6230000;108.5800000;108.6160000;985
20190730;095300;108.6100000;108.6220000;108.5900000;108.6180000;806
20190730;095400;108.6170000;108.6200000;108.5800000;108.6180000;401
20190730;095500;108.6160000;108.6320000;108.5900000;108.6230000;1442
20190730;095600;108.6250000;108.6300000;108.5900000;108.6200000;727
20190730;095700;108.6250000;108.6440000;108.6000000;108.6300000;1456
20190730;095800;108.6420000;108.6450000;108.6300000;108.6410000;1138
20190730;095900;108.6410000;108.6430000;108.6200000;108.6350000;1147
20190730;100000;108.6370000;108.6530000;108.6000000;108.6360000;1611
20190730;100100;108.6360000;108.6430000;108.6100000;108.6410000;1393
20190730;100200;108.6430000;108.6560000;108.6000000;108.6520000;1294
20190730;100300;108.6550000;108.6550000;108.6000000;108.6470000;2528
20190730;100400;108.6480000;108.6500000;108.6000000;108.6420000;1835
20190730;100500;108.6400000;108.6500000;108.6100000;108.6440000;1812
20190730;100600;108.6460000;108.6590000;108.6100000;108.6440000;2502
20190730;100700;108.6470000;108.6520000;108.6000000;108.6440000;1534
20190730;100800;108.6420000;108.6590000;108.6200000;108.6580000;1043
20190730;100900;108.6530000;108.6610000;108.6400000;108.6600000;1386
20190730;101000;108.6590000;108.6770000;108.6300000;108.6640000;2330
20190730;101100;108.6640000;108.6740000;108.6300000;108.6710000;2482
20190730;101200;108.6710000;108.6730000;108.6500000;108.6600000;1449
20190730;101300;108.6640000;108.6730000;108.6400000;108.6720000;1213
20190730;101400;108.6720000;108.6860000;108.6400000;108.6800000;1696
20190730;101500;108.6780000;108.6900000;108.6500000;108.6770000;2112
20190730;101600;108.6750000;108.6800000;108.6400000;108.6730000;1190
20190730;101700;108.6770000;108.6780000;108.6600000;108.6680000;1973
20190730;101800;108.6670000;108.6810000;108.6300000;108.6600000;1655
20190730;101900;108.6590000;108.6730000;108.6500000;108.6670000;1215
20190730;102000;108.6680000;108.6770000;108.6500000;108.6650000;2042
20190730;102100;108.6630000;108.6690000;108.6500000;108.6640000;1447
20190730;102200;108.6640000;108.6700000;108.6500000;108.6660000;940
20190730;102300;108.6650000;108.6720000;108.6500000;108.6650000;1062
20190730;102400;108.6660000;108.6780000;108.6300000;108.6600000;2073
20190730;102500;108.6710000;108.6720000;108.6500000;108.6700000;1776
20190730;102600;108.6710000;108.6880000;108.6400000;108.6800000;1798
20190730;102700;108.6880000;108.6950000;108.6500000;108.6890000;2103
20190730;102800;108.6850000;108.6900000;108.6500000;108.6830000;1179
20190730;102900;108.6810000;108.6870000;108.6700000;108.6830000;843
20190730;103000;108.6840000;108.7010000;108.6600000;108.6940000;1928
20190730;103100;108.6920000;108.6940000;108.6400000;108.6700000;1499
20190730;103200;108.6830000;108.6980000;108.6500000;108.6840000;2121
20190730;103300;108.6850000;108.6930000;108.6700000;108.6880000;1386
20190730;103400;108.6890000;108.6920000;108.6600000;108.6860000;1014
20190730;103500;108.6850000;108.6940000;108.6500000;108.6800000;1210
20190730;103600;108.6930000;108.6950000;108.6700000;108.6840000;1316
20190730;103700;108.6840000;108.6940000;108.6400000;108.6760000;1495
20190730;103800;108.6730000;108.6820000;108.6400000;108.6710000;1514
20190730;103900;108.6680000;108.6830000;108.6600000;108.6770000;1638
20190730;104000;108.6700000;108.6780000;108.6600000;108.6750000;1662
20190730;104100;108.6730000;108.6820000;108.6400000;108.6600000;1831
20190730;104200;108.6700000;108.6720000;108.6300000;108.6610000;1518
20190730;104300;108.6500000;108.6680000;108.6200000;108.6590000;1486
20190730;104400;108.6500000;108.6610000;108.6200000;108.6520000;1065
20190730;104500;108.6530000;108.6640000;108.6200000;108.6530000;1456
20190730;104600;108.6540000;108.6590000;108.6400000;108.6570000;777
20190730;104700;108.6500000;108.6630000;108.6400000;108.6580000;1084
20190730;104800;108.6570000;108.6600000;108.6400000;108.6530000;766
20190730;104900;108.6530000;108.6530000;108.6000000;108.6330000;1676
20190730;105000;108.6340000;108.6350000;108.5900000;108.6100000;1022
20190730;105100;108.6250000;108.6320000;108.6100000;108.6280000;1332
20190730;105200;108.6260000;108.6320000;108.6100000;108.6230000;1182
20190730;105300;108.6250000;108.6340000;108.6000000;108.6240000;1337
20190730;105400;108.6270000;108.6430000;108.6100000;108.6410000;1251
20190730;105500;108.6400000;108.6530000;108.6200000;108.6500000;1035
20190730;105600;108.6490000;108.6560000;108.6300000;108.6460000;1282
20190730;105700;108.6470000;108.6580000;108.6100000;108.6400000;1478
20190730;105800;108.6480000;108.6530000;108.6100000;108.6480000;843
20190730;105900;108.6480000;108.6500000;108.6000000;108.6350000;1170
20190730;110000;108.6290000;108.6440000;108.6100000;108.6430000;1223
20190730;110100;108.6410000;108.6500000;108.6000000;108.6340000;1303
20190730;110200;108.6300000;108.6440000;108.6100000;108.6420000;1247
20190730;110300;108.6420000;108.6500000;108.6200000;108.6490000;1689
20190730;110400;108.6420000;108.6490000;108.6000000;108.6390000;1015
20190730;110500;108.6200000;108.6450000;108.6000000;108.6300000;1197
20190730;110600;108.6360000;108.6430000;108.6200000;108.6330000;1265
20190730;110700;108.6350000;108.6350000;108.5900000;108.6230000;1544
20190730;110800;108.6230000;108.6280000;108.6100000;108.6210000;1300
20190730;110900;108.6210000;108.6230000;108.5800000;108.6150000;729
20190730;111000;108.6150000;108.6220000;108.5700000;108.6060000;1563
20190730;111100;108.6040000;108.6080000;108.5900000;108.6070000;408
20190730;111200;108.6070000;108.6240000;108.5800000;108.6200000;1118
20190730;111300;108.6190000;108.6230000;108.5800000;108.6100000;1706
20190730;111400;108.6100000;108.6190000;108.5900000;108.6070000;1993
20190730;111500;108.6050000;108.6210000;108.5700000;108.6170000;1439
20190730;111600;108.6180000;108.6180000;108.5700000;108.6030000;1425
20190730;111700;108.6050000;108.6100000;108.5900000;108.6080000;887
20190730;111800;108.6080000;108.6110000;108.5900000;108.6080000;1104
20190730;111900;108.6080000;108.6100000;108.5900000;108.6080000;1002
20190730;112000;108.6000000;108.6100000;108.5900000;108.6030000;1406
20190730;112100;108.6000000;108.6060000;108.5900000;108.6050000;1082
20190730;112200;108.6040000;108.6060000;108.5600000;108.5980000;980
20190730;112300;108.5800000;108.6000000;108.5800000;108.5960000;713
20190730;112400;108.5950000;108.5970000;108.5500000;108.5950000;1624
20190730;112500;108.5950000;108.5960000;108.5200000;108.5640000;2802
20190730;112600;108.5630000;108.5790000;108.5300000;108.5740000;1921
20190730;112700;108.5740000;108.5830000;108.5400000;108.5800000;1250
20190730;112800;108.5700000;108.5950000;108.5500000;108.5880000;1799
20190730;112900;108.5830000;108.5910000;108.5400000;108.5770000;1309
20190730;113000;108.5760000;108.5900000;108.5500000;108.5840000;1347
20190730;113100;108.5840000;108.5880000;108.5700000;108.5700000;1236
20190730;113200;108.5820000;108.5970000;108.5600000;108.5950000;1572
20190730;113300;108.5960000;108.5970000;108.5400000;108.5740000;1408
20190730;113400;108.5770000;108.5890000;108.5500000;108.5700000;1231
20190730;113500;108.5770000;108.5860000;108.5600000;108.5820000;1228
20190730;113600;108.5840000;108.5840000;108.5400000;108.5730000;1777
20190730;113700;108.5720000;108.5760000;108.5300000;108.5700000;1424
20190730;113800;108.5750000;108.5770000;108.5600000;108.5710000;617
20190730;113900;108.5710000;108.5800000;108.5600000;108.5700000;1184
20190730;114000;108.5710000;108.5770000;108.5600000;108.5720000;1060
20190730;114100;108.5740000;108.5800000;108.5600000;108.5790000;1169
20190730;114200;108.5770000;108.5800000;108.5600000;108.5760000;710
20190730;114300;108.5790000;108.5830000;108.5400000;108.5790000;1126
20190730;114400;108.5800000;108.5960000;108.5500000;108.5940000;1528
20190730;114500;108.5940000;108.5970000;108.5800000;108.5950000;795
20190730;114600;108.5950000;108.5970000;108.5800000;108.5940000;941
20190730;114700;108.5940000;108.6000000;108.5800000;108.5890000;857
20190730;114800;108.5950000;108.6000000;108.5800000;108.5970000;664
20190730;114900;108.5980000;108.5980000;108.5500000;108.5840000;1248
20190730;115000;108.5840000;108.6140000;108.5700000;108.6120000;1406
20190730;115100;108.6120000;108.6160000;108.5700000;108.6050000;1363
20190730;115200;108.6070000;108.6140000;108.5900000;108.6020000;1149
20190730;115300;108.6040000;108.6060000;108.5600000;108.5900000;1241
20190730;115400;108.5900000;108.6000000;108.5800000;108.5900000;790
20190730;115500;108.5970000;108.6010000;108.5600000;108.5990000;999
20190730;115600;108.5970000;108.6000000;108.5800000;108.5980000;1167
20190730;115700;108.5980000;108.6000000;108.5800000;108.5910000;1164
20190730;115800;108.5930000;108.5940000;108.5500000;108.5880000;966
20190730;115900;108.5880000;108.5900000;108.5700000;108.5800000;532
20190730;120000;108.5820000;108.5840000;108.5300000;108.5690000;1987
20190730;120100;108.5710000;108.5710000;108.5200000;108.5590000;2748
20190730;120200;108.5610000;108.5660000;108.5300000;108.5600000;1942
20190730;120300;108.5600000;108.5650000;108.5200000;108.5550000;2449
20190730;120400;108.5530000;108.5640000;108.5200000;108.5560000;1628
20190730;120500;108.5500000;108.5600000;108.5400000;108.5460000;1474
20190730;120600;108.5460000;108.5590000;108.5100000;108.5530000;2278
20190730;120700;108.5490000;108.5620000;108.5400000;108.5450000;1058
20190730;120800;108.5520000;108.5600000;108.5400000;108.5570000;897
20190730;120900;108.5560000;108.5600000;108.5500000;108.5580000;407
20190730;121000;108.5580000;108.5600000;108.5400000;108.5530000;1203
20190730;121100;108.5500000;108.5530000;108.5100000;108.5450000;1360
20190730;121200;108.5460000;108.5630000;108.5300000;108.5590000;1389
20190730;121300;108.5590000;108.5610000;108.5300000;108.5500000;1119
20190730;121400;108.5530000;108.5700000;108.5200000;108.5620000;1202
20190730;121500;108.5620000;108.5680000;108.5200000;108.5510000;1706
20190730;121600;108.5520000;108.5530000;108.5000000;108.5300000;1925
20190730;121700;108.5350000;108.5400000;108.5200000;108.5330000;1640
20190730;121800;108.5330000;108.5420000;108.5000000;108.5370000;1373
20190730;121900;108.5350000;108.5420000;108.5100000;108.5410000;1297
20190730;122000;108.5390000;108.5410000;108.5000000;108.5300000;1017
20190730;122100;108.5400000;108.5500000;108.5100000;108.5420000;1193
20190730;122200;108.5420000;108.5500000;108.5300000;108.5470000;852
20190730;122300;108.5470000;108.5500000;108.5300000;108.5460000;1125
20190730;122400;108.5460000;108.5530000;108.5300000;108.5380000;1555
20190730;122500;108.5420000;108.5500000;108.5300000;108.5500000;1717
20190730;122600;108.5490000;108.5650000;108.5200000;108.5600000;1691
20190730;122700;108.5610000;108.5640000;108.5500000;108.5620000;1083
20190730;122800;108.5500000;108.5710000;108.5500000;108.5660000;1213
20190730;122900;108.5600000;108.5730000;108.5500000;108.5640000;1285
20190730;123000;108.5640000;108.5730000;108.5500000;108.5640000;1238
20190730;123100;108.5620000;108.5670000;108.5490000;108.5610000;1175
20190730;123200;108.5500000;108.5640000;108.5200000;108.5510000;1096
20190730;123300;108.5520000;108.5530000;108.5100000;108.5400000;1447
20190730;123400;108.5480000;108.5550000;108.5100000;108.5490000;1599
20190730;123500;108.5490000;108.5550000;108.5100000;108.5530000;829
20190730;123600;108.5530000;108.5550000;108.5100000;108.5460000;1018
20190730;123700;108.5490000;108.5530000;108.5300000;108.5520000;1237
20190730;123800;108.5530000;108.5650000;108.5300000;108.5610000;748
20190730;123900;108.5500000;108.5640000;108.5200000;108.5610000;1140
20190730;124000;108.5580000;108.5650000;108.5500000;108.5630000;853
20190730;124100;108.5660000;108.5750000;108.5300000;108.5720000;1488
20190730;124200;108.5720000;108.5800000;108.5400000;108.5740000;1929
20190730;124300;108.5780000;108.5880000;108.5400000;108.5780000;1326
20190730;124400;108.5780000;108.5800000;108.5600000;108.5700000;1049
20190730;124500;108.5710000;108.5770000;108.5300000;108.5750000;682
20190730;124600;108.5770000;108.5780000;108.5300000;108.5660000;1229
20190730;124700;108.5640000;108.5670000;108.5500000;108.5650000;699
20190730;124800;108.5650000;108.5710000;108.5400000;108.5670000;720
20190730;124900;108.5690000;108.5830000;108.5500000;108.5810000;817
20190730;125000;108.5790000;108.5880000;108.5400000;108.5790000;1157
20190730;125100;108.5810000;108.5880000;108.5500000;108.5810000;744
20190730;125200;108.5810000;108.5890000;108.5700000;108.5870000;923
20190730;125300;108.5850000;108.5900000;108.5500000;108.5790000;999
20190730;125400;108.5750000;108.5830000;108.5400000;108.5730000;1430
20190730;125500;108.5750000;108.5820000;108.5400000;108.5790000;767
20190730;125600;108.5790000;108.5850000;108.5700000;108.5770000;645
20190730;125700;108.5820000;108.5850000;108.5600000;108.5810000;449
20190730;125800;108.5800000;108.5880000;108.5700000;108.5830000;863
20190730;125900;108.5860000;108.5900000;108.5700000;108.5860000;434
20190730;130000;108.5860000;108.5920000;108.5600000;108.5880000;465
20190730;130100;108.5890000;108.5930000;108.5400000;108.5790000;1435
20190730;130200;108.5760000;108.5810000;108.5300000;108.5710000;1308
20190730;130300;108.5700000;108.5720000;108.5300000;108.5640000;547
20190730;130400;108.5640000;108.5700000;108.5500000;108.5670000;787
20190730;130500;108.5660000;108.5710000;108.5500000;108.5600000;998
20190730;130600;108.5610000;108.5610000;108.5200000;108.5500000;722
20190730;130700;108.5520000;108.5520000;108.5100000;108.5480000;1679
20190730;130800;108.5420000;108.5500000;108.5290000;108.5460000;1661
20190730;130900;108.5460000;108.5510000;108.5100000;108.5460000;896
20190730;131000;108.5460000;108.5520000;108.5200000;108.5500000;998
20190730;131100;108.5500000;108.5600000;108.5400000;108.5510000;759
20190730;131200;108.5520000;108.5600000;108.5400000;108.5530000;850
20190730;131300;108.5530000;108.5550000;108.5100000;108.5470000;1066
20190730;131400;108.5470000;108.5500000;108.5100000;108.5450000;1203
20190730;131500;108.5450000;108.5470000;108.5300000;108.5410000;908
20190730;131600;108.5430000;108.5480000;108.5200000;108.5410000;733
20190730;131700;108.5390000;108.5440000;108.5000000;108.5340000;1025
20190730;131800;108.5340000;108.5380000;108.4900000;108.5190000;1303
20190730;131900;108.5180000;108.5200000;108.4800000;108.5110000;963
20190730;132000;108.5110000;108.5290000;108.4900000;108.5270000;1506
20190730;132100;108.5290000;108.5390000;108.5000000;108.5360000;2222
20190730;132200;108.5360000;108.5440000;108.5100000;108.5380000;1553
20190730;132300;108.5300000;108.5400000;108.5000000;108.5350000;1132
20190730;132400;108.5350000;108.5410000;108.5100000;108.5300000;964
20190730;132500;108.5370000;108.5480000;108.5300000;108.5420000;1112
20190730;132600;108.5460000;108.5600000;108.5200000;108.5550000;1125
20190730;132700;108.5530000;108.5550000;108.5100000;108.5530000;1120
20190730;132800;108.5530000;108.5600000;108.5300000;108.5530000;841
20190730;132900;108.5580000;108.5670000;108.5400000;108.5610000;1176
20190730;133000;108.5610000;108.5660000;108.5500000;108.5620000;764
20190730;133100;108.5610000;108.5640000;108.5200000;108.5510000;455
20190730;133200;108.5540000;108.5610000;108.5400000;108.5500000;1179
20190730;133300;108.5500000;108.5550000;108.5300000;108.5530000;662
20190730;133400;108.5530000;108.5560000;108.5400000;108.5520000;394
20190730;133500;108.5520000;108.5560000;108.5400000;108.5540000;514
20190730;133600;108.5540000;108.5560000;108.5400000;108.5520000;553
20190730;133700;108.5530000;108.5550000;108.5100000;108.5420000;813
20190730;133800;108.5400000;108.5470000;108.5300000;108.5300000;601
20190730;133900;108.5370000;108.5450000;108.5300000;108.5430000;584
20190730;134000;108.5410000;108.5450000;108.5000000;108.5300000;887
20190730;134100;108.5310000;108.5360000;108.4900000;108.5300000;848
20190730;134200;108.5320000;108.5380000;108.5200000;108.5330000;630
20190730;134300;108.5300000;108.5500000;108.5100000;108.5480000;1173
20190730;134400;108.5490000;108.5680000;108.5200000;108.5660000;1385
